hour,day_of_week,weekend,rolling_mean,rolling_std,rolling_min,rolling_max,skewness,kurtosis,latency_slope,latency_pct_change,fft_dominant_freq,anomaly,iso_forest_anomaly,ocsvm_anomaly
0,3,0,0.944,0.5811454206995179,0.32,1.65,0.1606641920328956,-2.4348583366650103,0.0800000000000003,-0.35,0.0,-1,1,1
0,3,0,0.8140000000000001,0.4390671930354395,0.32,1.4,0.1756498989945589,-1.3295389962854276,-0.1299999999999996,0.0989010989010987,0.0,1,1,1
0,3,0,0.8939999999999999,0.3549366140594962,0.44,1.4,0.297296776870985,0.5912560920048513,0.0800000000000003,-0.28,0.0,1,1,1
0,3,0,1.082,0.2988645178003225,0.72,1.4,0.0865231859749976,-2.3273869132825027,0.1880000000000003,0.9166666666666664,0.0,-1,1,1
0,3,0,1.084,0.3015460163889075,0.72,1.41,0.0986375455723494,-2.331826963978943,0.0020000000000003,0.0217391304347827,0.0,1,1,1
0,3,0,1.284,0.4515860936743057,0.72,1.91,0.207614233044386,-0.1372232162618611,0.2000000000000003,0.3546099290780142,0.0,1,1,1
0,3,0,1.268,0.4653708198845506,0.72,1.91,0.2570095537242825,-0.6632004672917281,-0.0159999999999996,-0.5183246073298429,0.0,1,1,1
0,3,0,1.412,0.3506707857806499,0.92,1.91,0.0425119561850877,1.928055018931314,0.1440000000000003,0.5652173913043477,0.0,1,1,1
0,3,0,1.248,0.5201634358545579,0.56,1.91,-0.1761552553330522,-0.6624543802332413,-0.1639999999999996,-0.611111111111111,0.0,1,1,1
0,3,0,1.146,0.530358369406969,0.56,1.91,0.6806572131987623,-0.5370752866589529,-0.1019999999999996,0.607142857142857,0.0,1,1,1
0,3,0,0.9600000000000002,0.3146426544510763,0.56,1.44,0.6195901674246609,2.037220689159122,-0.1859999999999996,0.0888888888888888,0.0,1,1,1
0,3,0,0.8100000000000002,0.4759201613716524,0.17,1.44,-0.0853464611096311,0.0432349451529484,-0.1499999999999996,-0.8265306122448979,0.0,1,1,1
0,3,0,3.21,5.727695871814426,0.17,13.44,2.2184872554578194,4.93842701899963,2.4000000000000004,78.05882352941175,0.0,1,1,1
0,3,0,3.5200000000000005,5.588671577396547,0.17,13.44,2.1517445504603163,4.688747157113281,0.3100000000000005,-0.8430059523809523,0.0,1,1,1
0,3,0,3.4400000000000004,5.638195633356474,0.17,13.44,2.1442695158529057,4.652436622559063,-0.0799999999999996,-0.7630331753554502,0.0,1,1,1
0,3,0,3.434,5.6414829610661785,0.17,13.44,2.144561612393612,4.652553246164215,-0.0059999999999996,0.8999999999999999,0.0,1,1,1
0,3,0,4.343999999999999,5.342399273734603,0.5,13.44,1.7641404708755095,3.081192307374529,0.9100000000000004,3.9684210526315793,0.0,1,1,1
0,3,0,1.894,1.6854465283716418,0.5,4.72,1.625650287513499,2.625907237638927,-2.45,-0.7478813559322034,0.0,1,1,1
0,3,0,1.5280000000000002,1.820129116299176,0.28,4.72,2.0219542747869528,4.2413633776618935,-0.3659999999999997,-0.7647058823529411,0.0,1,1,1
0,3,0,2.572,2.465658127153888,0.28,5.72,0.615963683373685,-2.667862544746648,1.044,19.428571428571427,0.0,-1,1,1
0,3,0,2.5580000000000003,2.4773413168152705,0.28,5.72,0.6197427530734467,-2.684374855824253,-0.0139999999999998,-0.8461538461538461,0.0,1,1,1
0,3,0,1.916,2.1744033664433147,0.28,5.72,1.99019625678394,4.190821764071312,-0.6419999999999998,0.7159090909090908,0.0,1,1,1
0,3,0,1.732,2.2871969744646,0.27,5.72,1.9713879056192103,3.989466503787801,-0.1839999999999998,-0.8211920529801324,0.0,-1,1,1
0,3,0,1.8360000000000003,2.215362272857426,0.27,5.72,2.020795173858809,4.225763512815725,0.1040000000000001,1.9629629629629628,0.0,1,1,1
0,3,0,0.7660000000000003,0.4925748674059835,0.27,1.51,0.7991728791155991,0.3168848905861132,-1.0699999999999996,-0.5375000000000001,0.0,1,1,1
0,3,0,0.8440000000000005,0.5433967243184505,0.27,1.51,0.1999954070920063,-2.427232048179416,0.0780000000000003,2.4324324324324325,0.0,-1,1,1
0,3,0,0.9680000000000004,0.7606707566352358,0.27,2.13,0.9825202771638576,0.2045800956797,0.1240000000000003,0.6771653543307086,0.0,1,1,1
0,3,0,1.2920000000000005,0.7335666295572758,0.37,2.13,-0.1061396623645783,-1.946843166813499,0.3240000000000003,-0.1126760563380281,0.0,1,1,1
0,3,0,2.618,2.774620694797763,0.37,7.43,1.89430379037004,3.923695226498504,1.3260000000000003,2.931216931216931,0.0,-1,1,1
0,3,0,7.928,10.901230205807051,1.27,26.92,1.9748448186515424,3.907325094124824,5.3100000000000005,2.6231493943472413,0.0,-1,-1,1
0,3,0,7.76,11.035139328526853,0.43,26.92,1.9407575201014613,3.788175772044279,-0.1679999999999992,-0.9840267459138188,0.0,1,1,1
0,3,0,7.446000000000001,11.255524421367491,0.43,26.92,1.911585885745972,3.639324148382968,-0.3139999999999994,0.3023255813953489,0.0,1,1,1
0,3,0,7.178,11.435404234219272,0.43,26.92,1.896409522536748,3.5365776560754747,-0.2679999999999994,-0.0178571428571429,0.0,1,1,1
0,3,0,5.776000000000001,11.820035109930938,0.42,26.92,2.235897929399762,4.999391622157124,-1.4019999999999997,-0.2363636363636364,0.0,1,1,1
0,3,0,0.6519999999999999,0.3680624946935528,0.42,1.3,2.0626305328332,4.384480540679957,-5.1240000000000006,2.095238095238096,0.0,1,1,1
0,3,0,0.6319999999999999,0.3854477915360802,0.33,1.3,1.8923487042502327,3.86549465199397,-0.0199999999999996,-0.7461538461538462,0.0,1,1,1
0,3,0,0.614,0.3917014168981796,0.33,1.3,2.006233128332066,4.203788510183742,-0.0179999999999996,0.4242424242424241,0.0,1,1,1
0,3,0,0.648,0.3921351807732144,0.33,1.3,1.574742330344312,2.291330481433528,0.0340000000000003,0.5319148936170213,0.0,1,1,1
0,3,0,0.898,0.569007908556675,0.33,1.67,0.5830003061827174,-1.7997937536328312,0.2500000000000003,1.3194444444444446,0.0,1,1,1
0,3,0,0.712,0.5566147680398369,0.33,1.67,1.8587502456196627,3.468763408981952,-0.1859999999999996,-0.7784431137724551,0.0,1,1,1
0,3,0,1.052,0.7504132194997908,0.37,2.03,0.6118514158502966,-2.465732840307357,0.3400000000000003,4.486486486486486,0.0,1,1,1
0,3,0,1.114,0.7015197787661024,0.37,2.03,0.5192073809961876,-2.1032042994353475,0.0620000000000003,-0.6157635467980296,0.0,1,1,1
0,3,0,1.424,0.8168720830093541,0.37,2.27,-0.4548759937677863,-2.2255587637130887,0.3100000000000004,1.91025641025641,0.0,1,1,1
0,3,0,1.5479999999999998,0.9057703903308172,0.37,2.29,-0.6676935698735494,-2.6099410622037085,0.1240000000000003,0.0088105726872247,0.0,1,1,1
0,3,0,2.028,0.7475426409242759,0.78,2.77,-1.4992208873530046,2.956045009898965,0.4800000000000003,0.2096069868995633,0.0,1,1,1
0,3,0,1.838,0.8592845861529468,0.78,2.77,-0.418513431354348,-2.464831727997595,-0.1899999999999995,-0.6101083032490975,0.0,1,1,1
0,3,0,1.75,1.0049129315518042,0.34,2.77,-0.7163499094448007,-1.387615891943143,-0.0879999999999996,-0.6851851851851851,0.0,-1,1,1
0,3,0,4.486,6.480364958858416,0.34,15.95,2.113181855074954,4.569568265083245,2.736,45.91176470588235,0.0,1,1,1
0,3,0,4.154,6.661000675574207,0.34,15.95,2.129451879767964,4.585256577664552,-0.3319999999999993,-0.9605015673981192,0.0,-1,1,1
0,3,0,3.672,6.870099708155627,0.34,15.95,2.225618078226417,4.961767809560577,-0.4819999999999994,-0.4285714285714286,0.0,1,1,1
0,3,0,3.576,6.91855693045884,0.34,15.95,2.233999053519813,4.992597584320762,-0.0959999999999994,0.6666666666666667,0.0,-1,1,1
0,3,0,3.842,6.787361048301471,0.36,15.95,2.2059159427689217,4.886343761479108,0.2660000000000005,1.7833333333333332,0.0,-1,1,1
0,3,0,0.758,0.5204517268681503,0.36,1.67,2.002757809204049,4.274744670582109,-3.084,-0.6826347305389222,0.0,-1,1,1
0,3,0,0.762,0.5192976025363875,0.36,1.67,1.9801179010148484,4.197147210075805,0.0040000000000002,0.2264150943396226,0.0,1,1,1
0,3,0,0.796,0.4912026058563206,0.53,1.67,2.177401603258764,4.785341113970349,0.0340000000000002,-0.1846153846153846,0.0,-1,1,1
0,3,0,0.708,0.5684364520331536,0.16,1.67,1.620259907630392,3.357624347763432,-0.0879999999999997,-0.6981132075471699,0.0,-1,1,1
0,3,0,0.5,0.1979898987323333,0.16,0.65,-1.808031324035803,3.516067548595025,-0.2079999999999998,2.9375,0.0,1,1,1
0,3,0,0.454,0.2152440475368356,0.16,0.65,-0.6536534488088372,-1.883969958831706,-0.0459999999999998,-0.5238095238095238,0.0,-1,1,1
0,3,0,0.408,0.1853914776898861,0.16,0.63,-0.2454838823895859,-1.0486804605219302,-0.0459999999999998,0.3999999999999999,0.0,1,1,1
0,3,0,0.378,0.1723948955161941,0.16,0.63,0.4263233092185718,0.9601073028379852,-0.0299999999999998,-0.0952380952380952,0.0,-1,1,1
0,3,0,0.416,0.1273970172336838,0.3,0.63,1.593061824782227,2.909641099906151,0.0380000000000001,-0.0789473684210526,0.0,-1,1,1
0,3,0,1.3,2.096771327541475,0.3,5.05,2.2336263347865213,4.991286678623219,0.8840000000000001,13.428571428571429,0.0,-1,1,1
0,3,0,1.574,2.0215909576370885,0.35,5.05,1.862321228384328,3.3786920018237367,0.2740000000000002,-0.6693069306930692,0.0,1,1,1
0,3,0,1.73,1.9386722260351388,0.35,5.05,1.7931132366880256,3.3727304951822887,0.1560000000000002,-0.281437125748503,0.0,-1,1,1
0,3,0,1.926,1.8135683058545216,0.35,5.05,1.8157044021201287,3.76302755850791,0.1960000000000002,0.1333333333333335,0.0,1,1,1
0,3,0,1.89,1.854009169340875,0.17,5.05,1.6984746592733166,3.507490906216565,-0.0359999999999998,-0.875,0.0,-1,1,1
0,3,0,0.982,0.6216671134940628,0.17,1.67,-0.4344508980484314,-1.8813878537028208,-0.9079999999999998,2.0,0.0,1,1,1
0,3,0,0.8,0.488927397473326,0.17,1.36,-0.1243603438139543,-1.6881959857399853,-0.1819999999999998,0.4901960784313726,0.0,1,1,1
0,3,0,0.834,0.5280435588093465,0.17,1.37,-0.0782487050242023,-2.139135155051401,0.0340000000000001,0.8026315789473686,0.0,1,1,1
0,3,0,0.6,0.4948737212663847,0.17,1.37,1.0708400166296164,0.6429765824434833,-0.2339999999999999,-0.8613138686131387,0.0,1,1,1
0,3,0,0.78,0.4619523784980868,0.19,1.37,0.0198568405468227,-1.0078760074929405,0.1800000000000001,4.631578947368421,0.0,1,1,1
0,3,0,0.75,0.4880061475023031,0.19,1.37,0.1296478506855839,-1.834822882379612,-0.0299999999999998,-0.6635514018691588,0.0,1,1,1
0,3,0,0.75,0.4880061475023031,0.19,1.37,0.1296478506896598,-1.8348228813523,1.554312234475219e-16,1.1111111111111112,0.0,-1,1,1
0,3,0,0.536,0.3680081520836723,0.19,1.07,0.8652381132426529,-1.0331317093596393,-0.2139999999999998,-0.6052631578947368,0.0,-1,1,1
0,3,0,0.61,0.3143246729100968,0.3,1.07,0.7402123476053561,-0.5179430526054093,0.0740000000000001,0.8666666666666669,0.0,-1,1,1
0,3,0,0.428,0.2347764894533504,0.16,0.76,0.5548927079079542,-0.6348887034520049,-0.1819999999999998,-0.7142857142857143,0.0,-1,1,1
0,3,0,0.432,0.2334951819632242,0.16,0.76,0.485084343047245,-0.5871720155977714,0.0040000000000001,1.375,0.0,-1,1,1
0,3,0,0.3159999999999999,0.1633401359128828,0.16,0.56,0.8101122077124429,-0.1052621343598746,-0.1159999999999998,-0.5263157894736843,0.0,-1,1,1
0,3,0,0.534,0.5055492063093752,0.16,1.39,1.6991683778850752,2.959973642071572,0.2180000000000001,6.722222222222222,0.0,-1,1,1
0,3,0,0.626,0.5512531179050504,0.16,1.39,0.751944914134373,-1.8383870794268504,0.0920000000000001,-0.2661870503597121,0.0,-1,1,1
0,3,0,0.7779999999999999,0.4922600938528731,0.18,1.39,-0.1070105809523569,-1.675554887712489,0.1520000000000001,-0.0980392156862745,0.0,-1,1,1
0,3,0,0.8219999999999998,0.4563112972522591,0.18,1.39,-0.3665998262759073,0.0157959407818223,0.0440000000000001,-0.3478260869565218,0.0,-1,1,1
0,3,0,0.85,0.4089009660052658,0.32,1.39,-0.0108603056464254,-0.4568158197858818,0.0280000000000001,-0.4666666666666667,0.0,-1,1,1
0,3,0,1.156,1.0239531239270867,0.32,2.92,1.830771893377012,3.6779092434673566,0.3060000000000001,8.125,0.0,-1,1,1
0,3,0,1.01,1.0975882652434106,0.29,2.92,1.952604669991404,3.913755495278677,-0.1459999999999998,-0.9006849315068494,0.0,-1,1,1
0,3,0,1.114,1.1114764954779923,0.29,2.92,1.4351151264647093,1.4827811827446995,0.1040000000000001,3.965517241379312,0.0,-1,1,1
0,3,0,1.0699999999999998,1.1408768557561502,0.29,2.92,1.4470994558856076,1.3301818982342546,-0.0439999999999998,-0.7361111111111112,0.0,1,1,1
0,3,0,1.0799999999999998,1.1328503872974751,0.29,2.92,1.456544280817719,1.3828909016043482,0.0100000000000001,-0.0263157894736841,0.0,-1,1,1
0,3,0,0.564,0.4909480624261994,0.29,1.44,2.207327061601577,4.900806923873721,-0.5159999999999998,-0.081081081081081,0.0,-1,1,1
0,3,0,0.538,0.5120742133714988,0.16,1.44,2.058607596777364,4.458746894184657,-0.0259999999999998,-0.5294117647058824,0.0,1,1,1
0,3,0,0.74,0.960078121821365,0.16,2.45,2.186460373877811,4.836079793937709,0.2020000000000001,14.3125,0.0,1,1,1
0,3,0,0.6980000000000001,0.9840579251243496,0.16,2.45,2.183472086531723,4.811851897610971,-0.0419999999999999,-0.9306122448979592,0.0,-1,1,1
0,3,0,0.692,0.9866458331134024,0.16,2.45,2.192145968934131,4.843222230689023,-0.0059999999999998,1.0,0.0,1,1,1
0,3,0,0.8420000000000002,0.976713878267346,0.16,2.45,1.5319714610759216,1.852681815084073,0.15,2.2058823529411766,0.0,1,1,1
0,3,0,0.986,0.9011825564224156,0.17,2.45,1.3235337145737909,1.876880533131498,0.144,-0.1926605504587156,0.0,1,1,1
0,3,0,0.61,0.3779550237793375,0.17,1.09,0.1955886058981565,-1.801094498531114,-0.3759999999999999,-0.3522727272727273,0.0,-1,1,1
0,3,0,0.72,0.2869668970457041,0.34,1.09,-0.0616755680261461,-0.4879368887184725,0.1100000000000001,0.2631578947368422,0.0,1,1,1
0,3,0,0.904,0.2771822505140617,0.57,1.26,0.1574997094324391,-1.4670954920108248,0.1840000000000001,0.75,0.0,1,1,1
0,3,0,0.782,0.3074410512603024,0.48,1.26,1.0445079744268972,0.7656524157983297,-0.1219999999999998,-0.6190476190476191,0.0,1,1,1
