hour,day_of_week,weekend,rolling_mean,rolling_std,rolling_min,rolling_max,skewness,kurtosis,latency_slope,latency_pct_change,fft_dominant_freq,anomaly
0,3,0,5.776000000000001,11.820035109930938,0.42,26.92,2.235897929399762,4.999391622157124,-1.4019999999999995,-0.23636363636363644,0.0,1
0,3,0,0.6519999999999999,0.3680624946935528,0.42,1.3,2.0626305328331997,4.384480540679957,-5.1240000000000006,2.0952380952380953,0.0,1
0,3,0,0.6319999999999999,0.3854477915360802,0.33,1.3,1.8923487042502327,3.86549465199397,-0.01999999999999962,-0.7461538461538462,0.0,1
0,3,0,0.614,0.39170141689817967,0.33,1.3,2.006233128332066,4.203788510183742,-0.017999999999999638,0.4242424242424241,0.0,1
0,3,0,0.648,0.3921351807732144,0.33,1.3,1.574742330344312,2.2913304814335276,0.03400000000000036,0.5319148936170213,0.0,1
0,3,0,0.898,0.569007908556675,0.33,1.67,0.5830003061827174,-1.7997937536328312,0.25000000000000033,1.3194444444444446,0.0,1
0,3,0,0.712,0.5566147680398369,0.33,1.67,1.8587502456196627,3.468763408981952,-0.18599999999999964,-0.7784431137724551,0.0,1
0,3,0,1.052,0.7504132194997908,0.37,2.03,0.6118514158502966,-2.465732840307357,0.3400000000000003,4.486486486486486,0.0,1
0,3,0,1.114,0.7015197787661024,0.37,2.03,0.5192073809961876,-2.1032042994353475,0.06200000000000037,-0.6157635467980296,0.0,1
0,3,0,1.424,0.8168720830093541,0.37,2.27,-0.45487599376778637,-2.2255587637130887,0.3100000000000004,1.9102564102564101,0.0,1
0,3,0,1.5479999999999998,0.9057703903308173,0.37,2.29,-0.6676935698735494,-2.6099410622037085,0.12400000000000037,0.008810572687224738,0.0,1
0,3,0,2.0279999999999996,0.7475426409242759,0.78,2.77,-1.4992208873530046,2.956045009898965,0.4800000000000003,0.20960698689956336,0.0,1
0,3,0,1.8379999999999999,0.8592845861529468,0.78,2.77,-0.418513431354348,-2.464831727997595,-0.18999999999999959,-0.6101083032490975,0.0,1
0,3,0,1.75,1.0049129315518042,0.34,2.77,-0.7163499094448007,-1.387615891943143,-0.08799999999999963,-0.6851851851851851,0.0,-1
0,3,0,4.486,6.480364958858416,0.34,15.95,2.113181855074954,4.569568265083245,2.736,45.91176470588235,0.0,1
0,3,0,4.154,6.661000675574207,0.34,15.95,2.1294518797679642,4.585256577664552,-0.3319999999999993,-0.9605015673981191,0.0,-1
0,3,0,3.6719999999999997,6.870099708155627,0.34,15.95,2.225618078226417,4.961767809560577,-0.48199999999999943,-0.4285714285714286,0.0,1
0,3,0,3.5759999999999996,6.9185569304588395,0.34,15.95,2.233999053519813,4.992597584320762,-0.09599999999999942,0.6666666666666667,0.0,-1
0,3,0,3.842,6.787361048301471,0.36,15.95,2.2059159427689217,4.886343761479108,0.26600000000000057,1.7833333333333332,0.0,-1
0,3,0,0.758,0.5204517268681503,0.36,1.67,2.0027578092040494,4.274744670582109,-3.0839999999999996,-0.6826347305389222,0.0,-1
0,3,0,0.762,0.5192976025363875,0.36,1.67,1.9801179010148484,4.197147210075805,0.004000000000000203,0.2264150943396226,0.0,1
0,3,0,0.796,0.4912026058563206,0.53,1.67,2.177401603258764,4.7853411139703494,0.03400000000000021,-0.18461538461538463,0.0,-1
0,3,0,0.708,0.5684364520331536,0.16,1.67,1.620259907630392,3.3576243477634313,-0.08799999999999979,-0.6981132075471699,0.0,-1
0,3,0,0.5,0.19798989873233333,0.16,0.65,-1.808031324035803,3.516067548595025,-0.2079999999999998,2.9375,0.0,1
0,3,0,0.454,0.21524404753683568,0.16,0.65,-0.6536534488088372,-1.883969958831706,-0.045999999999999805,-0.5238095238095238,0.0,-1
