timestamp,location,source,local_dest,local_avg,remote_dest,remote_avg
1559058538.8084006,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.16
1559058548.9093592,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.05
1559058559.0130744,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.43
1559058569.114132,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.08
1559058579.2172961,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.5
1559058589.3454545,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,16.7
1559058599.4439058,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.95
1559058609.546744,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,8.77
1559058619.6494703,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.14
1559058629.7531235,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.92
1559058639.8587875,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.33
1559058649.9633906,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.27
1559058660.0757504,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,11.41
1559058670.1766984,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.26
1559058680.2763786,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.58
1559058690.3807096,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.64
1559058700.4855027,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.28
1559058710.581191,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.84
1559058720.6873188,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.21
1559058730.789578,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.04
1559058740.885844,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.21
1559058750.988382,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.4
1559058761.0855322,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.55
1559058771.1856892,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.87
1559058781.291696,lower-level,ethernet,192.168.0.1,0.19,142.254.217.53,10.09
1559058791.391603,lower-level,ethernet,192.168.0.1,0.2,142.254.217.53,8.36
1559058801.4982197,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.19
1559058811.6019306,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.41
1559058821.7073493,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.38
1559058831.8242393,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,13.21
1559058841.9292512,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.24
1559058852.0406315,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.03
1559058862.144055,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.76
1559058872.2421281,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.02
1559058882.3449829,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.61
1559058892.4462323,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.09
1559058902.5516784,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.7
1559058912.654576,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.41
1559058922.7564473,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.13
1559058932.8605201,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.06
1559058942.9588096,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.99
1559058953.0631766,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.51
1559058963.1652422,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.41
1559058973.2708511,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.79
1559058983.3859422,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,12.02
1559058993.4932303,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.93
1559059003.59969,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.29
1559059013.700834,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.85
1559059023.8314228,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,17.1
1559059033.9474993,lower-level,ethernet,192.168.0.1,5.14,142.254.217.53,7.86
1559059044.0560439,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.08
1559059054.155489,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.47
1559059064.2577786,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.22
1559059074.3617628,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.03
1559059084.467715,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.47
1559059094.569272,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.99
1559059104.6706443,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.22
1559059114.773844,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.63
1559059124.8770003,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.54
1559059134.9807968,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.56
1559059145.0829697,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.13
1559059155.191365,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.61
1559059165.289291,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,10.03
1559059175.3949118,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.23
1559059185.4990711,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.44
1559059195.601199,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.81
1559059205.704107,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.09
1559059215.8069317,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.01
1559059225.9119134,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.17
1559059236.0131307,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.38
1559059246.1181629,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.08
1559059256.2266185,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.75
1559059266.3380644,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.53
1559059276.4424148,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.17
1559059286.5456684,lower-level,ethernet,192.168.0.1,0.17,142.254.217.53,8.09
1559059296.656335,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.8
1559059306.7587295,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.97
1559059316.8633478,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.23
1559059326.960938,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,6.57
1559059337.062616,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.45
1559059347.1664674,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.55
1559059357.267344,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,8.15
1559059367.3726828,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.72
1559059377.476009,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.33
1559059387.5789723,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.12
1559059397.6969295,lower-level,ethernet,192.168.0.1,0.19,142.254.217.53,12.83
1559059407.8007553,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.06
1559059417.911596,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.15
1559059428.0143764,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.99
1559059438.117823,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.56
1559059448.2241204,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.29
1559059458.3264713,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.47
1559059468.4284706,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.72
1559059478.529284,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.08
1559059488.6469631,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,14.05
1559059498.7502887,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.76
1559059508.8571026,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.9
1559059518.955538,lower-level,ethernet,192.168.0.1,0.17,142.254.217.53,8.73
1559059529.061789,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.25
1559059539.1648836,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.52
1559059549.2668264,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.47
1559059559.3714511,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.47
1559059569.4848309,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.94
1559059579.586797,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.27
1559059589.6925023,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.17
1559059599.795333,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,8.94
1559059609.9070802,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,12.61
1559059620.0141819,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.33
1559059630.1239057,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.77
1559059640.2310307,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.67
1559059650.3553112,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.48
1559059660.4576275,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.49
1559059670.5602252,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.65
1559059680.6659389,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.81
1559059690.7681756,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.52
1559059700.8697486,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.09
1559059710.9743047,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.92
1559059721.104651,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,13.96
1559059731.2566423,lower-level,ethernet,192.168.0.1,6.92,142.254.217.53,18.81
1559059741.3632948,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.87
1559059751.4680772,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.96
1559059761.5659592,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.31
1559059771.66771,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.26
1559059781.772135,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.88
1559059791.877981,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.38
1559059801.9778743,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.84
1559059812.0771146,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.91
1559059822.182906,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.6
1559059832.2880354,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,9.05
1559059842.3920228,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.68
1559059852.4963944,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.82
1559059862.608783,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.75
1559059872.7141347,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,11.92
1559059882.8173156,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.62
1559059892.9325933,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,13.18
1559059903.0383182,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.5
1559059913.1404936,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.6
1559059923.2457418,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.8
1559059933.3640466,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,13.27
1559059943.467128,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.25
1559059953.5771174,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.98
1559059963.6779141,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.2
1559059973.7783508,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.28
1559059983.8821788,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.82
1559059993.9850895,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.17
1559060004.0843847,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.1
1559060014.1861537,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.14
1559060024.2973266,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.52
1559060034.3995516,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.56
1559060044.502064,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,8.25
1559060054.6041253,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.34
1559060064.7057047,lower-level,ethernet,192.168.0.1,0.17,142.254.217.53,8.06
1559060074.8069832,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.53
1559060084.9111276,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.84
1559060095.015503,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.39
1559060105.1199477,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.14
1559060115.232317,lower-level,ethernet,192.168.0.1,3.86,142.254.217.53,8.75
1559060125.347031,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,12.33
1559060135.4515069,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.69
1559060145.5613585,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.84
1559060155.6587017,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.56
1559060165.7641745,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.05
1559060175.877755,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.33
1559060185.97953,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.19
1559060196.0832722,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.28
1559060206.1841755,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,7.84
1559060216.2840986,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.41
1559060226.386664,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.37
1559060236.4925702,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.04
1559060246.605911,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,12.08
1559060256.7070246,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.29
1559060266.8138447,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.51
1559060276.9179292,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.43
1559060287.0222006,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.57
1559060297.1224544,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.87
1559060307.224227,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.12
1559060317.3308275,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.5
1559060327.4511185,lower-level,ethernet,192.168.0.1,0.22,142.254.217.53,11.07
1559060337.5542881,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.87
1559060347.655498,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.03
1559060357.7605646,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,9.22
1559060367.8620465,lower-level,ethernet,192.168.0.1,0.22,142.254.217.53,8.18
1559060377.9646025,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.09
1559060388.0665183,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.41
1559060398.1671784,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.19
1559060408.2726502,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.3
1559060418.377312,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.38
1559060428.4755301,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.96
1559060438.5758524,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,8.1
1559060448.6767035,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.17
1559060458.7799397,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.68
1559060468.8829079,lower-level,ethernet,192.168.0.1,0.2,142.254.217.53,8.48
1559060478.9887078,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.88
1559060489.0812044,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.18
1559060499.1833158,lower-level,ethernet,192.168.0.1,0.17,142.254.217.53,7.78
1559060509.2864459,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.71
1559060519.391612,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.48
1559060529.4924824,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.11
1559060539.5945997,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.99
1559060549.700706,lower-level,ethernet,192.168.0.1,0.19,142.254.217.53,9.15
1559060559.8023305,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.99
1559060569.905093,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.36
1559060580.0074584,lower-level,ethernet,192.168.0.1,0.23,142.254.217.53,8.29
1559060590.1252763,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.3
1559060600.2296836,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.18
1559060610.338471,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.55
1559060620.4440534,lower-level,ethernet,192.168.0.1,0.17,142.254.217.53,8.55
1559060630.547704,lower-level,ethernet,192.168.0.1,0.17,142.254.217.53,8.64
1559060640.6500874,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.24
1559060650.7603428,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.08
1559060660.8659213,lower-level,ethernet,192.168.0.1,0.21,142.254.217.53,9.5
1559060670.9713278,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.18
1559060681.0762184,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.61
1559060691.178863,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.4
1559060701.2809358,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.12
1559060711.392043,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.83
1559060721.4950898,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.52
1559060731.5962045,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.25
1559060741.702891,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.34
1559060751.803669,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.82
1559060761.9077117,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.65
1559060772.0105577,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.69
1559060782.124253,lower-level,ethernet,192.168.0.1,3.9,142.254.217.53,8.42
1559060792.2279968,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.78
1559060802.3300326,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.42
1559060812.4328735,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.9
1559060822.5404882,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.42
1559060832.6395223,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.48
1559060842.7483559,lower-level,ethernet,192.168.0.1,1.18,142.254.217.53,8.59
1559060852.8632245,lower-level,ethernet,192.168.0.1,0.41,142.254.217.53,12.55
1559060862.975475,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,11.48
1559060873.0958464,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,15.59
1559060883.1975994,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.04
1559060893.3119235,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.88
1559060903.414395,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.22
1559060913.5161653,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.71
1559060923.6170979,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.81
1559060933.7192523,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.22
1559060943.8212714,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.01
1559060953.9230797,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.05
1559060964.0238562,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.92
1559060974.126108,lower-level,ethernet,192.168.0.1,0.17,142.254.217.53,8.35
1559060984.228071,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,7.68
1559060994.332421,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.24
1559061004.4363914,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,8.85
1559061014.5454638,lower-level,ethernet,192.168.0.1,2.43,142.254.217.53,8.41
1559061024.6490037,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.62
1559061034.753449,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.77
1559061044.8564923,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.48
1559061054.9585729,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.42
1559061065.0600648,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.65
1559061075.1630569,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.09
1559061085.271263,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.04
1559061095.3691995,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.07
1559061105.4662414,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.44
1559061115.5679812,lower-level,ethernet,192.168.0.1,0.17,142.254.217.53,8.02
1559061125.6702542,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.66
1559061135.7716875,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.18
1559061145.8954332,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,15.64
1559061156.0040576,lower-level,ethernet,192.168.0.1,0.22,142.254.217.53,8.08
1559061166.1089292,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.73
1559061176.2119823,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.19
1559061186.427148,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,45.67
1559061196.5269394,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.83
1559061206.6279159,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.83
1559061216.7294605,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.22
1559061226.8292265,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.01
1559061236.9310355,lower-level,ethernet,192.168.0.1,0.19,142.254.217.53,7.59
1559061247.0238328,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.91
1559061257.127701,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.81
1559061267.2324374,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,9.13
1559061277.3475723,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,12.35
1559061287.4511201,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.88
1559061297.5562618,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.82
1559061307.6616986,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.3
1559061317.7655857,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.61
1559061327.8683949,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.05
1559061337.972995,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.28
1559061348.084089,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.43
1559061358.1892655,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,9.33
1559061368.2925882,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.29
1559061378.3985379,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.6
1559061388.501433,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.86
1559061398.6168635,lower-level,ethernet,192.168.0.1,0.23,142.254.217.53,12.53
1559061408.7224805,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.42
1559061418.8246758,lower-level,ethernet,192.168.0.1,0.19,142.254.217.53,8.09
1559061428.9434764,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,13.77
1559061439.045877,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.25
1559061449.1487505,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.12
1559061459.251326,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.57
1559061469.3589308,lower-level,ethernet,192.168.0.1,0.19,142.254.217.53,9.35
1559061479.4665225,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.81
1559061489.5671303,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.44
1559061499.678271,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.79
1559061509.7801423,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.0
1559061519.8833356,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.82
1559061529.9876647,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.92
1559061540.0839524,lower-level,ethernet,192.168.0.1,0.22,142.254.217.53,8.01
1559061550.18552,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.96
1559061560.300271,lower-level,ethernet,192.168.0.1,0.72,142.254.217.53,11.36
1559061570.3996937,lower-level,ethernet,192.168.0.1,0.98,142.254.217.53,8.49
1559061580.5109792,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,11.24
1559061590.6181808,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.22
1559061600.7240906,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.75
1559061610.8275826,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.59
1559061620.9402132,lower-level,ethernet,192.168.0.1,0.26,142.254.217.53,13.51
1559061631.0432184,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.64
1559061641.1463904,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.04
1559061651.2575893,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.16
1559061661.3595557,lower-level,ethernet,192.168.0.1,0.14,142.254.217.53,9.54
1559061671.463735,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.27
1559061681.5669105,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.96
1559061691.6707869,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.49
1559061701.7760563,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.04
1559061711.877776,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.5
1559061721.9787726,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.09
1559061732.0798125,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.07
1559061742.1798284,lower-level,ethernet,192.168.0.1,0.22,142.254.217.53,7.56
1559061752.2865272,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.69
1559061762.389399,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.31
1559061772.492142,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.83
1559061782.596049,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.28
1559061792.698709,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.23
1559061802.8025742,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.49
1559061812.9046752,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.96
1559061823.0080605,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.89
